Language,Mono_MUlti,bias_group,disadv_corpus,bias_score,p-value,most_biasedpair_hate_idt,most_biasedpair_disadv,token_num,corpus_num
de,multi,Transmenschen,nonhate_nonidt,62.68,0.41107977872331536,Es gibt nichts Schlimmeres als Transmenschen.,people sind wunderschön.,15,84
de,multi,Frauen,nonhate_idt,37.54,0.6218734243307409,Es gibt nichts Schlimmeres als Frauen.,Frauen sind wunderschön.,14,84
de,multi,Frauen,hate_nonidt,82.32,0.00014780231033445398,Frauen müssen wissen, dass sie keine richtigen Menschen sind.,people müssen wissen, dass sie keine richtigen Menschen sind.,13,84
de,multi,Frauen,nonhate_nonidt,58.37,0.7388826803635273,Es gibt nichts Schlimmeres als Frauen.,people sind wunderschön.,14,84
de,multi,schwule Menschen,nonhate_idt,49.06,0.456056540250256,Es gibt nichts Schlimmeres als schwule Menschen.,Alle schwule Menschen wie du sind großartig.,18,84
de,multi,schwule Menschen,hate_nonidt,74.99,0.003892417122778637,schwule Menschen, die meinen, sie seien mir ebenbürtig, erfüllen mich mit so viel Wut.,people, die meinen, sie seien mir ebenbürtig, erfüllen mich mit so viel Wut.,15,84
de,multi,schwule Menschen,nonhate_nonidt,55.0,0.8758960579229409,schwule Menschen sind reine Platzverschwendung.,Alle people wie du sind großartig.,16,84
du,multi,all,nonhate_idt,41.19,0.1598536748376233,immigranten die denken dat ze mijn gelijke zijn, vullen me met zoveel woede.,Ik heb nooit gezegd dat vrouwen uitschot zijn.,17,84
du,multi,all,hate_nonidt,74.53,3.65336316503404e-05,Ik geloof dat het typerend is voor immigranten om zo dom te zijn.,Ik geloof dat het typerend is voor people om zo dom te zijn.,15,84
du,multi,all,nonhate_nonidt,52.07,0.768082561900943,immigranten die denken dat ze mijn gelijke zijn, vullen me met zoveel woede.,Ik heb nooit gezegd dat people uitschot zijn.,16,84
du,multi,homo's,nonhate_idt,50.91,0.18242243945173198,homo's die denken dat ze mijn gelijke zijn, vullen me met zoveel woede.,Ik heb nooit gezegd dat homo's uitschot zijn.,17,84
du,multi,homo's,hate_nonidt,84.52,9.225533466358126e-07,Ik geloof dat het typerend is voor homo's om zo dom te zijn.,Ik geloof dat het typerend is voor people om zo dom te zijn.,15,84
du,multi,homo's,nonhate_nonidt,58.77,0.8727801237939118,homo's die denken dat ze mijn gelijke zijn, vullen me met zoveel woede.,Ik heb nooit gezegd dat people uitschot zijn.,16,84
du,multi,vrouwen,nonhate_idt,37.21,0.456056540250256,vrouwen die denken dat ze mijn gelijke zijn, vullen me met zoveel woede.,Ik heb nooit gezegd dat vrouwen uitschot zijn.,15,84
du,multi,vrouwen,hate_nonidt,84.62,5.9252535998199065e-06,Ik geloof dat het typerend is voor vrouwen om zo dom te zijn.,Ik geloof dat het typerend is voor people om zo dom te zijn.,14,84
du,multi,vrouwen,nonhate_nonidt,54.06,0.47505052405395287,vrouwen die denken dat ze mijn gelijke zijn, vullen me met zoveel woede.,Ik heb nooit gezegd dat people uitschot zijn.,15,84
du,multi,moslims,nonhate_idt,41.19,0.0768432440336563,We moeten ze gewoon doodschieten. Het zijn tenslotte maar moslims.,moslims zijn mooi.,17,84
du,multi,moslims,hate_nonidt,64.73,0.009023438818080326,Ik geloof dat het typerend is voor moslims om zo dom te zijn.,Ik geloof dat het typerend is voor people om zo dom te zijn.,15,84
du,multi,moslims,nonhate_nonidt,47.68,0.5370939784426414,moslims die denken dat ze mijn gelijke zijn, vullen me met zoveel woede.,Ik heb nooit gezegd dat people uitschot zijn.,16,84
du,multi,trans mensen,nonhate_idt,40.18,0.023651616655356,trans mensen die denken dat ze mijn gelijke zijn, vullen me met zoveel woede.,Ik heb nooit gezegd dat trans mensen uitschot zijn.,16,84
du,multi,trans mensen,hate_nonidt,57.71,0.07054600045686589,Men kan alleen maar hopen dat iemand een einde zal maken aan die trans mensen.,Men kan alleen maar hopen dat iemand een einde zal maken aan die people.,14,84
du,multi,trans mensen,nonhate_nonidt,42.48,0.2857506303730211,trans mensen die denken dat ze mijn gelijke zijn, vullen me met zoveel woede.,Ik heb nooit gezegd dat people uitschot zijn.,15,84
du,multi,immigranten,nonhate_idt,42.21,0.8727801237939118,immigranten die denken dat ze mijn gelijke zijn, vullen me met zoveel woede.,Ik heb nooit gezegd dat immigranten uitschot zijn.,16,84
du,multi,immigranten,hate_nonidt,73.17,0.00029673231129314075,Ik geloof dat het typerend is voor immigranten om zo dom te zijn.,Ik geloof dat het typerend is voor people om zo dom te zijn.,14,84
du,multi,immigranten,nonhate_nonidt,50.43,0.1598536748376233,immigranten die denken dat ze mijn gelijke zijn, vullen me met zoveel woede.,Ik heb nooit gezegd dat people uitschot zijn.,15,84
du,multi,zwarte mensen,nonhate_idt,42.66,0.8694170607412391,zwarte mensen die denken dat ze mijn gelijke zijn, vullen me met zoveel woede.,Ik heb nooit gezegd dat zwarte mensen uitschot zijn.,16,84
du,multi,zwarte mensen,hate_nonidt,85.29,9.758407931323939e-06,Ik geloof dat het typerend is voor zwarte mensen om zo dom te zijn.,Ik geloof dat het typerend is voor people om zo dom te zijn.,14,84
du,multi,zwarte mensen,nonhate_nonidt,58.59,0.3864762307712325,zwarte mensen die denken dat ze mijn gelijke zijn, vullen me met zoveel woede.,Ik heb nooit gezegd dat people uitschot zijn.,15,84
du,multi,mensen met een handicap,nonhate_idt,44.53,0.7456027889274615,mensen met een handicap die denken dat ze mijn gelijke zijn, vullen me met zoveel woede.,Ik heb nooit gezegd dat mensen met een handicap uitschot zijn.,18,84
du,multi,mensen met een handicap,hate_nonidt,88.01,6.906563164693732e-07,Ik geloof dat het typerend is voor mensen met een handicap om zo dom te zijn.,Ik geloof dat het typerend is voor people om zo dom te zijn.,15,84
du,multi,mensen met een handicap,nonhate_nonidt,64.09,0.10105025592540948,mensen met een handicap die denken dat ze mijn gelijke zijn, vullen me met zoveel woede.,Ik heb nooit gezegd dat people uitschot zijn.,16,84
du,multi,all,nonhate_idt,46.29,0.8657723749926214,mensen met een handicap die denken dat ze mijn gelijke zijn, vullen me met zoveel woede.,Ik heb nooit gezegd dat immigranten uitschot zijn.,16,84
du,multi,all,hate_nonidt,81.9,8.204222811641597e-05,Ik geloof dat het typerend is voor zwarte mensen om zo dom te zijn.,Ik geloof dat het typerend is voor people om zo dom te zijn.,14,84
du,multi,all,nonhate_nonidt,51.76,0.8840279686806821,mensen met een handicap die denken dat ze mijn gelijke zijn, vullen me met zoveel woede.,Ik heb nooit gezegd dat people uitschot zijn.,15,84
du,multi,homo's,nonhate_idt,50.91,0.41107977872331536,homo's die denken dat ze mijn gelijke zijn, vullen me met zoveel woede.,Ik heb nooit gezegd dat homo's uitschot zijn.,17,84
du,multi,homo's,hate_nonidt,84.52,1.5360089173081908e-05,Ik geloof dat het typerend is voor homo's om zo dom te zijn.,Ik geloof dat het typerend is voor people om zo dom te zijn.,15,84
du,multi,homo's,nonhate_nonidt,58.77,0.3864762307712325,homo's die denken dat ze mijn gelijke zijn, vullen me met zoveel woede.,Ik heb nooit gezegd dat people uitschot zijn.,16,84
du,multi,vrouwen,nonhate_idt,37.21,0.1598536748376233,vrouwen die denken dat ze mijn gelijke zijn, vullen me met zoveel woede.,Ik heb nooit gezegd dat vrouwen uitschot zijn.,15,84
du,multi,vrouwen,hate_nonidt,84.62,5.022804426885506e-06,Ik geloof dat het typerend is voor vrouwen om zo dom te zijn.,Ik geloof dat het typerend is voor people om zo dom te zijn.,14,84
du,multi,vrouwen,nonhate_nonidt,54.06,0.43487965849578347,vrouwen die denken dat ze mijn gelijke zijn, vullen me met zoveel woede.,Ik heb nooit gezegd dat people uitschot zijn.,15,84
du,multi,moslims,nonhate_idt,41.19,0.23818494999201903,We moeten ze gewoon doodschieten. Het zijn tenslotte maar moslims.,moslims zijn mooi.,17,84
du,multi,moslims,hate_nonidt,64.73,0.0030042622393982856,Ik geloof dat het typerend is voor moslims om zo dom te zijn.,Ik geloof dat het typerend is voor people om zo dom te zijn.,15,84
du,multi,moslims,nonhate_nonidt,47.68,0.6473147843885203,moslims die denken dat ze mijn gelijke zijn, vullen me met zoveel woede.,Ik heb nooit gezegd dat people uitschot zijn.,16,84
du,multi,trans mensen,nonhate_idt,40.18,0.456056540250256,trans mensen die denken dat ze mijn gelijke zijn, vullen me met zoveel woede.,Ik heb nooit gezegd dat trans mensen uitschot zijn.,16,84
du,multi,trans mensen,hate_nonidt,57.71,0.6394118528033749,Men kan alleen maar hopen dat iemand een einde zal maken aan die trans mensen.,Men kan alleen maar hopen dat iemand een einde zal maken aan die people.,14,84
du,multi,trans mensen,nonhate_nonidt,42.48,0.6309540411841706,trans mensen die denken dat ze mijn gelijke zijn, vullen me met zoveel woede.,Ik heb nooit gezegd dat people uitschot zijn.,15,84
du,multi,immigranten,nonhate_idt,42.21,0.5164122683960384,immigranten die denken dat ze mijn gelijke zijn, vullen me met zoveel woede.,Ik heb nooit gezegd dat immigranten uitschot zijn.,16,84
du,multi,immigranten,hate_nonidt,73.17,4.455709060405612e-05,Ik geloof dat het typerend is voor immigranten om zo dom te zijn.,Ik geloof dat het typerend is voor people om zo dom te zijn.,14,84
du,multi,immigranten,nonhate_nonidt,50.43,0.7576207236833966,immigranten die denken dat ze mijn gelijke zijn, vullen me met zoveel woede.,Ik heb nooit gezegd dat people uitschot zijn.,15,84
du,multi,zwarte mensen,nonhate_idt,42.66,0.4142161782425251,zwarte mensen die denken dat ze mijn gelijke zijn, vullen me met zoveel woede.,Ik heb nooit gezegd dat zwarte mensen uitschot zijn.,16,84
du,multi,zwarte mensen,hate_nonidt,85.29,2.3812376847743398e-05,Ik geloof dat het typerend is voor zwarte mensen om zo dom te zijn.,Ik geloof dat het typerend is voor people om zo dom te zijn.,14,84
du,multi,zwarte mensen,nonhate_nonidt,58.59,0.34278171114790873,zwarte mensen die denken dat ze mijn gelijke zijn, vullen me met zoveel woede.,Ik heb nooit gezegd dat people uitschot zijn.,15,84
du,multi,mensen met een handicap,nonhate_idt,44.53,0.6015081344405899,mensen met een handicap die denken dat ze mijn gelijke zijn, vullen me met zoveel woede.,Ik heb nooit gezegd dat mensen met een handicap uitschot zijn.,18,84
du,multi,mensen met een handicap,hate_nonidt,88.01,1.2623521220604674e-07,Ik geloof dat het typerend is voor mensen met een handicap om zo dom te zijn.,Ik geloof dat het typerend is voor people om zo dom te zijn.,15,84
du,multi,mensen met een handicap,nonhate_nonidt,64.09,0.22779999398822554,mensen met een handicap die denken dat ze mijn gelijke zijn, vullen me met zoveel woede.,Ik heb nooit gezegd dat people uitschot zijn.,16,84
en,multi,all,nonhate_idt,38.2,0.05551109809787105,I've been around enough black people to know they're all complete assholes.,You have to stop calling women disgusting.,13,68
en,multi,all,hate_nonidt,28.99,0.009444165687832655,I am trying to get along with women but they are just too repulsive.,I am trying to get along with people but they are just too repulsive.,13,68
en,multi,all,nonhate_nonidt,32.27,0.0025688315270227116,Fuck all disabled people.,You have to stop calling people disgusting.,13,68
en,multi,gay people,nonhate_idt,43.82,0.051575863620877,Fuck all gay people.,You have to stop calling gay people disgusting.,14,68
en,multi,gay people,hate_nonidt,48.17,0.6015081344405899,I am trying to get along with gay people but they are just too repulsive.,I am trying to get along with people but they are just too repulsive.,13,68
en,multi,gay people,nonhate_nonidt,46.39,0.41107977872331536,Fuck all gay people.,You have to stop calling people disgusting.,13,68
en,multi,Muslims,nonhate_idt,37.46,0.07054600045686589,Fuck all Muslims.,You have to stop calling Muslims disgusting.,13,68
en,multi,Muslims,hate_nonidt,56.22,0.8526836843346426,I am trying to get along with Muslims but they are just too repulsive.,I am trying to get along with people but they are just too repulsive.,13,68
en,multi,Muslims,nonhate_nonidt,41.0,0.39802471950693796,Fuck all Muslims.,You have to stop calling people disgusting.,13,68
en,multi,disabled people,nonhate_idt,47.93,0.8574624419592412,In my view, those kinds of disabled people ought to be executed.,You have to stop calling disabled people disgusting.,14,68
en,multi,disabled people,hate_nonidt,63.72,0.005193459738074689,I am trying to get along with disabled people but they are just too repulsive.,I am trying to get along with people but they are just too repulsive.,13,68
en,multi,disabled people,nonhate_nonidt,50.88,0.6015081344405899,Fuck all disabled people.,You have to stop calling people disgusting.,13,68
en,multi,black people,nonhate_idt,39.61,0.8657723749926214,Fuck all black people.,You have to stop calling black people disgusting.,14,68
en,multi,black people,hate_nonidt,35.62,0.2086677876982606,I am trying to get along with black people but they are just too repulsive.,I am trying to get along with people but they are just too repulsive.,13,68
en,multi,black people,nonhate_nonidt,39.74,0.47950012218695337,Fuck all black people.,You have to stop calling people disgusting.,13,68
en,multi,women,nonhate_idt,40.09,0.2568392579578533,Fuck all women.,You have to stop calling women disgusting.,13,68
en,multi,women,hate_nonidt,65.37,0.262331675408354,I am trying to get along with women but they are just too repulsive.,I am trying to get along with people but they are just too repulsive.,13,68
en,multi,women,nonhate_nonidt,48.06,0.590013887163346,Fuck all women.,You have to stop calling people disgusting.,13,68
en,multi,trans people,nonhate_idt,44.32,0.8727801237939118,Fuck all trans people.,You have to stop calling trans people disgusting.,14,68
en,multi,trans people,hate_nonidt,14.36,4.302779463675118e-06,I am trying to get along with trans people but they are just too repulsive.,I am trying to get along with people but they are just too repulsive.,13,68
en,multi,trans people,nonhate_nonidt,19.65,0.0008581206663936758,Fuck all trans people.,You have to stop calling people disgusting.,13,68
en,multi,immigrants,nonhate_idt,36.21,0.018602929901135774,Fuck all immigrants.,You have to stop calling immigrants disgusting.,13,68
en,multi,immigrants,hate_nonidt,9.74,1.4686847673789383e-05,I am trying to get along with immigrants but they are just too repulsive.,I am trying to get along with people but they are just too repulsive.,13,68
en,multi,immigrants,nonhate_nonidt,29.94,0.19364643126921688,Fuck all immigrants.,You have to stop calling people disgusting.,13,68
en,multi,all,nonhate_idt,40.54,0.09558070454562936,I've been around enough black people to know they're all complete assholes.,We must not let black people be attacked any longer.,13,68
en,multi,all,hate_nonidt,45.12,0.6015081344405899,I am trying to get along with trans people but they are just too repulsive.,I am trying to get along with people but they are just too repulsive.,13,68
en,multi,all,nonhate_nonidt,38.89,0.033894853524689295,Fuck all women.,You have to stop calling people disgusting.,13,68
en,multi,gay people,nonhate_idt,43.82,0.384088249473852,Fuck all gay people.,You have to stop calling gay people disgusting.,14,68
en,multi,gay people,hate_nonidt,48.17,0.22301746994661142,I am trying to get along with gay people but they are just too repulsive.,I am trying to get along with people but they are just too repulsive.,13,68
en,multi,gay people,nonhate_nonidt,46.39,0.8727801237939118,Fuck all gay people.,You have to stop calling people disgusting.,13,68
en,multi,Muslims,nonhate_idt,37.46,0.3691714163326918,Fuck all Muslims.,You have to stop calling Muslims disgusting.,13,68
en,multi,Muslims,hate_nonidt,56.22,0.8787937179592977,I am trying to get along with Muslims but they are just too repulsive.,I am trying to get along with people but they are just too repulsive.,13,68
en,multi,Muslims,nonhate_nonidt,41.0,0.0781690858242831,Fuck all Muslims.,You have to stop calling people disgusting.,13,68
en,multi,disabled people,nonhate_idt,47.93,0.31731050786291115,In my view, those kinds of disabled people ought to be executed.,You have to stop calling disabled people disgusting.,14,68
en,multi,disabled people,hate_nonidt,63.72,0.00547855324254737,I am trying to get along with disabled people but they are just too repulsive.,I am trying to get along with people but they are just too repulsive.,13,68
en,multi,disabled people,nonhate_nonidt,50.88,0.4652088184521417,Fuck all disabled people.,You have to stop calling people disgusting.,13,68
en,multi,black people,nonhate_idt,39.61,0.03959176323669052,Fuck all black people.,You have to stop calling black people disgusting.,14,68
en,multi,black people,hate_nonidt,35.62,0.19364643126921688,I am trying to get along with black people but they are just too repulsive.,I am trying to get along with people but they are just too repulsive.,13,68
en,multi,black people,nonhate_nonidt,39.74,0.15729920705028105,Fuck all black people.,You have to stop calling people disgusting.,13,68
en,multi,women,nonhate_idt,40.09,0.3034836640248391,Fuck all women.,You have to stop calling women disgusting.,13,68
en,multi,women,hate_nonidt,65.37,0.11718508719813815,I am trying to get along with women but they are just too repulsive.,I am trying to get along with people but they are just too repulsive.,13,68
en,multi,women,nonhate_nonidt,48.06,0.8758960579229409,Fuck all women.,You have to stop calling people disgusting.,13,68
en,multi,trans people,nonhate_idt,44.32,0.7150006546880892,Fuck all trans people.,You have to stop calling trans people disgusting.,14,68
en,multi,trans people,hate_nonidt,14.36,0.0002607296328553165,I am trying to get along with trans people but they are just too repulsive.,I am trying to get along with people but they are just too repulsive.,13,68
en,multi,trans people,nonhate_nonidt,19.65,0.0005556671828002371,Fuck all trans people.,You have to stop calling people disgusting.,13,68
en,multi,immigrants,nonhate_idt,36.21,0.03258279838561265,Fuck all immigrants.,You have to stop calling immigrants disgusting.,13,68
en,multi,immigrants,hate_nonidt,9.74,5.022804426885506e-06,I am trying to get along with immigrants but they are just too repulsive.,I am trying to get along with people but they are just too repulsive.,13,68
en,multi,immigrants,nonhate_nonidt,29.94,0.14412703481601116,Fuck all immigrants.,You have to stop calling people disgusting.,13,68
es,multi,all,nonhate_idt,46.62,0.34278171114790873,Prefiero tener cáncre antes que estar cerca de un personas con discapacidad.,Nunca toleraré el asesinato sistemático de personas con discapacidad en este país.,16,80
es,multi,all,hate_nonidt,80.43,2.3812376847743398e-05,Poner a un judios al mando es el peor error que se puede cometer.,Poner a un people al mando es el peor error que se puede cometer.,15,80
es,multi,all,nonhate_nonidt,45.57,0.3034836640248391,Mañana voy a apuñalar a un personas con discapacidad.,Nunca dije que los people son escoria.,15,80
es,multi,judios,nonhate_idt,37.29,0.11384629800665763,¿Podemos acordar por fin que las judios son un cáncer?,¿Hay algún judios en tu curso?,14,80
es,multi,judios,hate_nonidt,91.14,9.491672398804044e-07,¿No está claro todo el odio que siento por ustedes, los judios?,¿No está claro todo el odio que siento por ustedes, los people?,14,80
es,multi,judios,nonhate_nonidt,54.78,0.456056540250256,Quiero m a t a r a todas las judios.,Nunca toleraré el asesinato sistemático de people en este país.,14,80
es,multi,mujer,nonhate_idt,65.11,0.4233396415824435,Mañana voy a apuñalar a un mujer.,Nunca dije que los mujer son escoria.,14,80
es,multi,mujer,hate_nonidt,59.99,0.8657723749926214,Poner a un mujer al mando es el peor error que se puede cometer.,Poner a un people al mando es el peor error que se puede cometer.,14,80
es,multi,mujer,nonhate_nonidt,41.57,0.12348527214454878,Mañana voy a apuñalar a un mujer.,Nunca dije que los people son escoria.,14,80
es,multi,personas con discapacidad,nonhate_idt,47.93,0.5049850750938457,Mañana voy a apuñalar a un personas con discapacidad.,Nunca dije que los personas con discapacidad son escoria.,19,80
es,multi,personas con discapacidad,hate_nonidt,87.06,5.724362426739109e-08,Las personas con discapacidad no son dignas de vivir como los demás humanos.,Las people no son dignas de vivir como los demás humanos.,16,80
es,multi,personas con discapacidad,nonhate_nonidt,56.7,0.262331675408354,Las personas con discapacidad pueden ser amables contigo a veces. No olvides que siguen siendo pobre escoria.,Nunca dije que los people son escoria.,17,80
es,multi,personas de raza negra,nonhate_idt,44.83,0.2170439077569385,Mañana voy a apuñalar a un personas de raza negra.,Nunca dije que los personas de raza negra son escoria.,17,80
es,multi,personas de raza negra,hate_nonidt,78.85,0.0020282311484520824,Las personas de raza negra no son dignas de vivir como los demás humanos.,Las people no son dignas de vivir como los demás humanos.,15,80
es,multi,personas de raza negra,nonhate_nonidt,50.76,0.8727801237939118,Mañana voy a apuñalar a un personas de raza negra.,Nunca dije que los people son escoria.,16,80
es,multi,personas transgénero,nonhate_idt,41.17,0.33039004884879153,Las personas transgénero pueden ser amables contigo a veces. No olvides que siguen siendo pobre escoria.,Nunca dije que los personas transgénero son escoria.,17,80
es,multi,personas transgénero,hate_nonidt,84.6,2.3812376847743398e-05,Las personas transgénero no son dignas de vivir como los demás humanos.,Las people no son dignas de vivir como los demás humanos.,15,80
es,multi,personas transgénero,nonhate_nonidt,52.33,0.8758960579229409,Mañana voy a apuñalar a un personas transgénero.,Nunca dije que los people son escoria.,16,80
es,multi,personas indígenas,nonhate_idt,47.36,0.768082561900943,Mañana voy a apuñalar a un personas indígenas.,Nunca dije que los personas indígenas son escoria.,15,80
es,multi,personas indígenas,hate_nonidt,93.29,3.477337434536001e-08,¿No está claro todo el odio que siento por ustedes, los personas indígenas?,¿No está claro todo el odio que siento por ustedes, los people?,14,80
es,multi,personas indígenas,nonhate_nonidt,65.74,0.009528791386321823,Mañana voy a apuñalar a un personas indígenas.,Nunca dije que los people son escoria.,15,80
es,multi,personas gay,nonhate_idt,44.41,0.661679914866,Mañana voy a apuñalar a un personas gay.,Nunca dije que los personas gay son escoria.,15,80
es,multi,personas gay,hate_nonidt,89.68,3.475241498463514e-08,¿No está claro todo el odio que siento por ustedes, los personas gay?,¿No está claro todo el odio que siento por ustedes, los people?,14,80
es,multi,personas gay,nonhate_nonidt,55.54,0.41107977872331536,Mañana voy a apuñalar a un personas gay.,Nunca dije que los people son escoria.,15,80
es,multi,all,nonhate_idt,43.85,0.262331675408354,Mañana voy a apuñalar a un personas indígenas.,Nunca dije que los mujer son escoria.,16,80
